unit,sex,age,acl00,geo,TIME_PERIOD,OBS_VALUE
TIME_SP,T,Y65-74,AC36,FI,2000,0:30
PTP_RT,F,Y65-74,AC36,FR,2000,60.6
PTP_TIME,F,Y65-74,AC36,FR,2000,1:14
TIME_SP,F,Y65-74,AC36,FR,2000,0:45
PTP_RT,M,Y65-74,AC36,FR,2000,55.6
PTP_TIME,M,Y65-74,AC36,FR,2000,1:24
TIME_SP,M,Y65-74,AC36,FR,2000,0:47
PTP_RT,T,Y65-74,AC36,FR,2000,58.4
PTP_TIME,T,Y65-74,AC36,FR,2000,1:18
TIME_SP,T,Y65-74,AC36,FR,2000,0:46
PTP_RT,F,Y65-74,AC36,IT,2000,58.3
PTP_TIME,F,Y65-74,AC36,IT,2000,1:04
TIME_SP,F,Y65-74,AC36,IT,2000,0:37
PTP_RT,M,Y65-74,AC36,IT,2000,56.9
PTP_TIME,M,Y65-74,AC36,IT,2000,1:05
TIME_SP,M,Y65-74,AC36,IT,2000,0:37
PTP_RT,T,Y65-74,AC36,IT,2000,57.7
PTP_TIME,T,Y65-74,AC36,IT,2000,1:05
TIME_SP,T,Y65-74,AC36,IT,2000,0:37
PTP_RT,F,Y65-74,AC36,LT,2000,40.6
PTP_TIME,F,Y65-74,AC36,LT,2000,0:44
TIME_SP,F,Y65-74,AC36,LT,2000,0:18
PTP_RT,M,Y65-74,AC36,LT,2000,35.2
PTP_TIME,M,Y65-74,AC36,LT,2000,0:41
TIME_SP,M,Y65-74,AC36,LT,2000,0:14
PTP_RT,T,Y65-74,AC36,LT,2000,38.7
PTP_TIME,T,Y65-74,AC36,LT,2000,0:43
TIME_SP,T,Y65-74,AC36,LT,2000,0:17
PTP_RT,F,Y65-74,AC36,LV,2000,44.1
PTP_TIME,F,Y65-74,AC36,LV,2000,0:56
TIME_SP,F,Y65-74,AC36,LV,2000,0:25
PTP_RT,M,Y65-74,AC36,LV,2000,39.2
PTP_TIME,M,Y65-74,AC36,LV,2000,0:46
TIME_SP,M,Y65-74,AC36,LV,2000,0:18
PTP_RT,T,Y65-74,AC36,LV,2000,42.3
PTP_TIME,T,Y65-74,AC36,LV,2000,0:53
TIME_SP,T,Y65-74,AC36,LV,2000,0:22
PTP_RT,F,Y65-74,AC36,NO,2000,52.9
PTP_TIME,F,Y65-74,AC36,NO,2000,0:50
TIME_SP,F,Y65-74,AC36,NO,2000,0:26
PTP_RT,M,Y65-74,AC36,NO,2000,62.6
PTP_TIME,M,Y65-74,AC36,NO,2000,0:48
TIME_SP,M,Y65-74,AC36,NO,2000,0:30
PTP_RT,T,Y65-74,AC36,NO,2000,57.4
PTP_TIME,T,Y65-74,AC36,NO,2000,0:49
TIME_SP,T,Y65-74,AC36,NO,2000,0:28
PTP_RT,F,Y65-74,AC36,PL,2000,59.1
PTP_TIME,F,Y65-74,AC36,PL,2000,0:52
TIME_SP,F,Y65-74,AC36,PL,2000,0:31
PTP_RT,M,Y65-74,AC36,PL,2000,52.5
PTP_TIME,M,Y65-74,AC36,PL,2000,0:55
TIME_SP,M,Y65-74,AC36,PL,2000,0:29
PTP_RT,T,Y65-74,AC36,PL,2000,56.4
PTP_TIME,T,Y65-74,AC36,PL,2000,0:53
TIME_SP,T,Y65-74,AC36,PL,2000,0:30
PTP_RT,F,Y65-74,AC36,SI,2000,38.6
PTP_TIME,F,Y65-74,AC36,SI,2000,0:51
TIME_SP,F,Y65-74,AC36,SI,2000,0:20
PTP_RT,M,Y65-74,AC36,SI,2000,33.0
PTP_TIME,M,Y65-74,AC36,SI,2000,0:54
TIME_SP,M,Y65-74,AC36,SI,2000,0:18
PTP_RT,T,Y65-74,AC36,SI,2000,36.0
PTP_TIME,T,Y65-74,AC36,SI,2000,0:52
TIME_SP,T,Y65-74,AC36,SI,2000,0:19
PTP_RT,F,Y65-74,AC36,UK,2000,56.0
PTP_TIME,F,Y65-74,AC36,UK,2000,1:20
TIME_SP,F,Y65-74,AC36,UK,2000,0:45
PTP_RT,M,Y65-74,AC36,UK,2000,55.6
PTP_TIME,M,Y65-74,AC36,UK,2000,1:10
TIME_SP,M,Y65-74,AC36,UK,2000,0:39
PTP_RT,T,Y65-74,AC36,UK,2000,55.8
PTP_TIME,T,Y65-74,AC36,UK,2000,1:15
TIME_SP,T,Y65-74,AC36,UK,2000,0:42
PTP_RT,F,TOTAL,AC37_39,BE,2000,24.5
PTP_TIME,F,TOTAL,AC37_39,BE,2000,0:40
TIME_SP,F,TOTAL,AC37_39,BE,2000,0:10
PTP_RT,M,TOTAL,AC37_39,BE,2000,21.9
PTP_TIME,M,TOTAL,AC37_39,BE,2000,0:37
TIME_SP,M,TOTAL,AC37_39,BE,2000,0:08
PTP_RT,T,TOTAL,AC37_39,BE,2000,23.2
PTP_TIME,T,TOTAL,AC37_39,BE,2000,0:38
TIME_SP,T,TOTAL,AC37_39,BE,2000,0:09
PTP_RT,F,TOTAL,AC37_39,BG,2000,2.5
PTP_TIME,F,TOTAL,AC37_39,BG,2000,1:28
TIME_SP,F,TOTAL,AC37_39,BG,2000,0:02
PTP_RT,M,TOTAL,AC37_39,BG,2000,1.4
PTP_TIME,M,TOTAL,AC37_39,BG,2000,1:26
TIME_SP,M,TOTAL,AC37_39,BG,2000,0:01
PTP_RT,T,TOTAL,AC37_39,BG,2000,2.0
PTP_TIME,T,TOTAL,AC37_39,BG,2000,1:27
TIME_SP,T,TOTAL,AC37_39,BG,2000,0:02
PTP_RT,F,TOTAL,AC37_39,DE,2000,25.8
PTP_TIME,F,TOTAL,AC37_39,DE,2000,0:46
TIME_SP,F,TOTAL,AC37_39,DE,2000,0:12
PTP_RT,M,TOTAL,AC37_39,DE,2000,17.9
PTP_TIME,M,TOTAL,AC37_39,DE,2000,0:49
TIME_SP,M,TOTAL,AC37_39,DE,2000,0:09
PTP_RT,T,TOTAL,AC37_39,DE,2000,21.9
PTP_TIME,T,TOTAL,AC37_39,DE,2000,0:47
TIME_SP,T,TOTAL,AC37_39,DE,2000,0:10
PTP_RT,F,TOTAL,AC37_39,EE,2000,15.1
PTP_TIME,F,TOTAL,AC37_39,EE,2000,0:42
TIME_SP,F,TOTAL,AC37_39,EE,2000,0:06
PTP_RT,M,TOTAL,AC37_39,EE,2000,10.8
PTP_TIME,M,TOTAL,AC37_39,EE,2000,0:59
TIME_SP,M,TOTAL,AC37_39,EE,2000,0:06
PTP_RT,T,TOTAL,AC37_39,EE,2000,13.2
PTP_TIME,T,TOTAL,AC37_39,EE,2000,0:48
TIME_SP,T,TOTAL,AC37_39,EE,2000,0:06
PTP_RT,F,TOTAL,AC37_39,ES,2000,17.9
PTP_TIME,F,TOTAL,AC37_39,ES,2000,1:44
TIME_SP,F,TOTAL,AC37_39,ES,2000,0:19
PTP_RT,M,TOTAL,AC37_39,ES,2000,6.2
PTP_TIME,M,TOTAL,AC37_39,ES,2000,1:30
TIME_SP,M,TOTAL,AC37_39,ES,2000,0:06
PTP_RT,T,TOTAL,AC37_39,ES,2000,12.1
PTP_TIME,T,TOTAL,AC37_39,ES,2000,1:40
TIME_SP,T,TOTAL,AC37_39,ES,2000,0:12
PTP_RT,F,TOTAL,AC37_39,FI,2000,15.7
PTP_TIME,F,TOTAL,AC37_39,FI,2000,0:33
TIME_SP,F,TOTAL,AC37_39,FI,2000,0:05
PTP_RT,M,TOTAL,AC37_39,FI,2000,11.4
PTP_TIME,M,TOTAL,AC37_39,FI,2000,0:39
TIME_SP,M,TOTAL,AC37_39,FI,2000,0:04
PTP_RT,T,TOTAL,AC37_39,FI,2000,13.6
PTP_TIME,T,TOTAL,AC37_39,FI,2000,0:36
TIME_SP,T,TOTAL,AC37_39,FI,2000,0:05
PTP_RT,F,TOTAL,AC37_39,FR,2000,7.5
PTP_TIME,F,TOTAL,AC37_39,FR,2000,0:56
TIME_SP,F,TOTAL,AC37_39,FR,2000,0:04
PTP_RT,M,TOTAL,AC37_39,FR,2000,6.3
PTP_TIME,M,TOTAL,AC37_39,FR,2000,1:08
TIME_SP,M,TOTAL,AC37_39,FR,2000,0:04
PTP_RT,T,TOTAL,AC37_39,FR,2000,6.9
PTP_TIME,T,TOTAL,AC37_39,FR,2000,1:02
TIME_SP,T,TOTAL,AC37_39,FR,2000,0:04
PTP_RT,F,TOTAL,AC37_39,IT,2000,10.5
PTP_TIME,F,TOTAL,AC37_39,IT,2000,0:46
TIME_SP,F,TOTAL,AC37_39,IT,2000,0:05
PTP_RT,M,TOTAL,AC37_39,IT,2000,5.5
PTP_TIME,M,TOTAL,AC37_39,IT,2000,1:04
TIME_SP,M,TOTAL,AC37_39,IT,2000,0:04
PTP_RT,T,TOTAL,AC37_39,IT,2000,8.0
PTP_TIME,T,TOTAL,AC37_39,IT,2000,0:52
TIME_SP,T,TOTAL,AC37_39,IT,2000,0:04
PTP_RT,F,TOTAL,AC37_39,LT,2000,1.7
PTP_TIME,F,TOTAL,AC37_39,LT,2000,1:10
TIME_SP,F,TOTAL,AC37_39,LT,2000,0:01
PTP_RT,M,TOTAL,AC37_39,LT,2000,0.8
PTP_TIME,M,TOTAL,AC37_39,LT,2000,1:07
TIME_SP,M,TOTAL,AC37_39,LT,2000,0:01
PTP_RT,T,TOTAL,AC37_39,LT,2000,1.3
PTP_TIME,T,TOTAL,AC37_39,LT,2000,1:09
TIME_SP,T,TOTAL,AC37_39,LT,2000,0:01
PTP_RT,F,TOTAL,AC37_39,LV,2000,9.5
PTP_TIME,F,TOTAL,AC37_39,LV,2000,1:24
TIME_SP,F,TOTAL,AC37_39,LV,2000,0:08
PTP_RT,M,TOTAL,AC37_39,LV,2000,6.6
PTP_TIME,M,TOTAL,AC37_39,LV,2000,1:27
TIME_SP,M,TOTAL,AC37_39,LV,2000,0:06
PTP_RT,T,TOTAL,AC37_39,LV,2000,8.2
PTP_TIME,T,TOTAL,AC37_39,LV,2000,1:25
TIME_SP,T,TOTAL,AC37_39,LV,2000,0:07
PTP_RT,F,TOTAL,AC37_39,NO,2000,38.0
PTP_TIME,F,TOTAL,AC37_39,NO,2000,0:36
TIME_SP,F,TOTAL,AC37_39,NO,2000,0:14
PTP_RT,M,TOTAL,AC37_39,NO,2000,31.0
PTP_TIME,M,TOTAL,AC37_39,NO,2000,0:40
TIME_SP,M,TOTAL,AC37_39,NO,2000,0:12
PTP_RT,T,TOTAL,AC37_39,NO,2000,34.5
PTP_TIME,T,TOTAL,AC37_39,NO,2000,0:38
TIME_SP,T,TOTAL,AC37_39,NO,2000,0:13
PTP_RT,F,TOTAL,AC37_39,PL,2000,4.1
PTP_TIME,F,TOTAL,AC37_39,PL,2000,0:44
TIME_SP,F,TOTAL,AC37_39,PL,2000,0:02
PTP_RT,M,TOTAL,AC37_39,PL,2000,2.8
PTP_TIME,M,TOTAL,AC37_39,PL,2000,0:46
TIME_SP,M,TOTAL,AC37_39,PL,2000,0:01
PTP_RT,T,TOTAL,AC37_39,PL,2000,3.5
PTP_TIME,T,TOTAL,AC37_39,PL,2000,0:45
TIME_SP,T,TOTAL,AC37_39,PL,2000,0:02
PTP_RT,F,TOTAL,AC37_39,SI,2000,6.5
PTP_TIME,F,TOTAL,AC37_39,SI,2000,0:51
TIME_SP,F,TOTAL,AC37_39,SI,2000,0:03
PTP_RT,M,TOTAL,AC37_39,SI,2000,3.1
PTP_TIME,M,TOTAL,AC37_39,SI,2000,0:53
TIME_SP,M,TOTAL,AC37_39,SI,2000,0:02
PTP_RT,T,TOTAL,AC37_39,SI,2000,4.9
PTP_TIME,T,TOTAL,AC37_39,SI,2000,0:51
TIME_SP,T,TOTAL,AC37_39,SI,2000,0:02
PTP_RT,F,TOTAL,AC37_39,UK,2000,12.3
PTP_TIME,F,TOTAL,AC37_39,UK,2000,0:44
TIME_SP,F,TOTAL,AC37_39,UK,2000,0:05
PTP_RT,M,TOTAL,AC37_39,UK,2000,9.4
PTP_TIME,M,TOTAL,AC37_39,UK,2000,0:47
TIME_SP,M,TOTAL,AC37_39,UK,2000,0:04
PTP_RT,T,TOTAL,AC37_39,UK,2000,10.9
PTP_TIME,T,TOTAL,AC37_39,UK,2000,0:45
TIME_SP,T,TOTAL,AC37_39,UK,2000,0:05
PTP_RT,F,Y20-24,AC37_39,BE,2000,14.3
PTP_TIME,F,Y20-24,AC37_39,BE,2000,0:30
TIME_SP,F,Y20-24,AC37_39,BE,2000,0:04
PTP_RT,M,Y20-24,AC37_39,BE,2000,11.5
PTP_TIME,M,Y20-24,AC37_39,BE,2000,0:24
TIME_SP,M,Y20-24,AC37_39,BE,2000,0:03
PTP_RT,T,Y20-24,AC37_39,BE,2000,13.0
PTP_TIME,T,Y20-24,AC37_39,BE,2000,0:27
TIME_SP,T,Y20-24,AC37_39,BE,2000,0:04
PTP_RT,F,Y20-24,AC37_39,BG,2000,2.0
PTP_TIME,F,Y20-24,AC37_39,BG,2000,:U
TIME_SP,F,Y20-24,AC37_39,BG,2000,0:00
PTP_RT,M,Y20-24,AC37_39,BG,2000,0.1
PTP_TIME,M,Y20-24,AC37_39,BG,2000,:U
TIME_SP,M,Y20-24,AC37_39,BG,2000,0:00
PTP_RT,T,Y20-24,AC37_39,BG,2000,1.1
PTP_TIME,T,Y20-24,AC37_39,BG,2000,:U
TIME_SP,T,Y20-24,AC37_39,BG,2000,0:00
PTP_RT,F,Y20-24,AC37_39,DE,2000,12.0
PTP_TIME,F,Y20-24,AC37_39,DE,2000,0:46
TIME_SP,F,Y20-24,AC37_39,DE,2000,0:06
PTP_RT,M,Y20-24,AC37_39,DE,2000,6.7
PTP_TIME,M,Y20-24,AC37_39,DE,2000,0:49
TIME_SP,M,Y20-24,AC37_39,DE,2000,0:03
PTP_RT,T,Y20-24,AC37_39,DE,2000,9.1
PTP_TIME,T,Y20-24,AC37_39,DE,2000,0:48
TIME_SP,T,Y20-24,AC37_39,DE,2000,0:04
PTP_RT,F,Y20-24,AC37_39,EE,2000,12.1
PTP_TIME,F,Y20-24,AC37_39,EE,2000,0:36
TIME_SP,F,Y20-24,AC37_39,EE,2000,0:04
PTP_RT,M,Y20-24,AC37_39,EE,2000,6.1
PTP_TIME,M,Y20-24,AC37_39,EE,2000,:U
TIME_SP,M,Y20-24,AC37_39,EE,2000,0:03
PTP_RT,T,Y20-24,AC37_39,EE,2000,9.1
PTP_TIME,T,Y20-24,AC37_39,EE,2000,0:39
TIME_SP,T,Y20-24,AC37_39,EE,2000,0:04
PTP_RT,F,Y20-24,AC37_39,ES,2000,9.6
PTP_TIME,F,Y20-24,AC37_39,ES,2000,1:24
TIME_SP,F,Y20-24,AC37_39,ES,2000,0:08
PTP_RT,M,Y20-24,AC37_39,ES,2000,2.3
PTP_TIME,M,Y20-24,AC37_39,ES,2000,1:31
TIME_SP,M,Y20-24,AC37_39,ES,2000,0:02
PTP_RT,T,Y20-24,AC37_39,ES,2000,5.8
PTP_TIME,T,Y20-24,AC37_39,ES,2000,1:25
TIME_SP,T,Y20-24,AC37_39,ES,2000,0:05
PTP_RT,F,Y20-24,AC37_39,FI,2000,10.2
PTP_TIME,F,Y20-24,AC37_39,FI,2000,0:30
TIME_SP,F,Y20-24,AC37_39,FI,2000,0:03
PTP_RT,M,Y20-24,AC37_39,FI,2000,6.9
PTP_TIME,M,Y20-24,AC37_39,FI,2000,:U
TIME_SP,M,Y20-24,AC37_39,FI,2000,0:03
PTP_RT,T,Y20-24,AC37_39,FI,2000,8.7
PTP_TIME,T,Y20-24,AC37_39,FI,2000,0:33
TIME_SP,T,Y20-24,AC37_39,FI,2000,0:03
PTP_RT,F,Y20-24,AC37_39,FR,2000,4.5
PTP_TIME,F,Y20-24,AC37_39,FR,2000,0:51
TIME_SP,F,Y20-24,AC37_39,FR,2000,0:02
PTP_RT,M,Y20-24,AC37_39,FR,2000,1.5
PTP_TIME,M,Y20-24,AC37_39,FR,2000,:U
TIME_SP,M,Y20-24,AC37_39,FR,2000,0:01
PTP_RT,T,Y20-24,AC37_39,FR,2000,3.0
PTP_TIME,T,Y20-24,AC37_39,FR,2000,0:54
TIME_SP,T,Y20-24,AC37_39,FR,2000,0:02
PTP_RT,F,Y20-24,AC37_39,IT,2000,4.4
PTP_TIME,F,Y20-24,AC37_39,IT,2000,0:37
TIME_SP,F,Y20-24,AC37_39,IT,2000,0:02
PTP_RT,M,Y20-24,AC37_39,IT,2000,2.1
PTP_TIME,M,Y20-24,AC37_39,IT,2000,1:09
TIME_SP,M,Y20-24,AC37_39,IT,2000,0:01
PTP_RT,T,Y20-24,AC37_39,IT,2000,3.3
PTP_TIME,T,Y20-24,AC37_39,IT,2000,0:47
TIME_SP,T,Y20-24,AC37_39,IT,2000,0:02
PTP_RT,F,Y20-24,AC37_39,LT,2000,0.1
PTP_TIME,F,Y20-24,AC37_39,LT,2000,:U
TIME_SP,F,Y20-24,AC37_39,LT,2000,0:00
PTP_RT,M,Y20-24,AC37_39,LT,2000,0.3
PTP_TIME,M,Y20-24,AC37_39,LT,2000,:U
TIME_SP,M,Y20-24,AC37_39,LT,2000,0:00
PTP_RT,T,Y20-24,AC37_39,LT,2000,0.2
PTP_TIME,T,Y20-24,AC37_39,LT,2000,:U
TIME_SP,T,Y20-24,AC37_39,LT,2000,0:00
PTP_RT,F,Y20-24,AC37_39,LV,2000,7.1
PTP_TIME,F,Y20-24,AC37_39,LV,2000,:U
TIME_SP,F,Y20-24,AC37_39,LV,2000,0:05
PTP_RT,M,Y20-24,AC37_39,LV,2000,4.7
PTP_TIME,M,Y20-24,AC37_39,LV,2000,:U
TIME_SP,M,Y20-24,AC37_39,LV,2000,0:04
PTP_RT,T,Y20-24,AC37_39,LV,2000,5.9
PTP_TIME,T,Y20-24,AC37_39,LV,2000,1:17
TIME_SP,T,Y20-24,AC37_39,LV,2000,0:05
PTP_RT,F,Y20-24,AC37_39,NO,2000,30.5
PTP_TIME,F,Y20-24,AC37_39,NO,2000,0:30
TIME_SP,F,Y20-24,AC37_39,NO,2000,0:09
PTP_RT,M,Y20-24,AC37_39,NO,2000,18.9
PTP_TIME,M,Y20-24,AC37_39,NO,2000,0:23
TIME_SP,M,Y20-24,AC37_39,NO,2000,0:04
PTP_RT,T,Y20-24,AC37_39,NO,2000,24.9
PTP_TIME,T,Y20-24,AC37_39,NO,2000,0:27
TIME_SP,T,Y20-24,AC37_39,NO,2000,0:07
PTP_RT,F,Y20-24,AC37_39,PL,2000,1.7
PTP_TIME,F,Y20-24,AC37_39,PL,2000,0:32
TIME_SP,F,Y20-24,AC37_39,PL,2000,0:01
PTP_RT,M,Y20-24,AC37_39,PL,2000,0.7
PTP_TIME,M,Y20-24,AC37_39,PL,2000,:U
TIME_SP,M,Y20-24,AC37_39,PL,2000,0:00
PTP_RT,T,Y20-24,AC37_39,PL,2000,1.2
PTP_TIME,T,Y20-24,AC37_39,PL,2000,0:35
TIME_SP,T,Y20-24,AC37_39,PL,2000,0:00
PTP_RT,F,Y20-24,AC37_39,SI,2000,3.6
PTP_TIME,F,Y20-24,AC37_39,SI,2000,0:54
TIME_SP,F,Y20-24,AC37_39,SI,2000,0:02
PTP_RT,M,Y20-24,AC37_39,SI,2000,1.9
PTP_TIME,M,Y20-24,AC37_39,SI,2000,:U
TIME_SP,M,Y20-24,AC37_39,SI,2000,0:02
PTP_RT,T,Y20-24,AC37_39,SI,2000,2.8
PTP_TIME,T,Y20-24,AC37_39,SI,2000,1:10
TIME_SP,T,Y20-24,AC37_39,SI,2000,0:02
PTP_RT,F,Y20-24,AC37_39,UK,2000,5.4
PTP_TIME,F,Y20-24,AC37_39,UK,2000,0:31
TIME_SP,F,Y20-24,AC37_39,UK,2000,0:02
PTP_RT,M,Y20-24,AC37_39,UK,2000,3.2
PTP_TIME,M,Y20-24,AC37_39,UK,2000,:U
TIME_SP,M,Y20-24,AC37_39,UK,2000,0:01
PTP_RT,T,Y20-24,AC37_39,UK,2000,4.3
PTP_TIME,T,Y20-24,AC37_39,UK,2000,0:27
TIME_SP,T,Y20-24,AC37_39,UK,2000,0:01
PTP_RT,F,Y25-44,AC37_39,BE,2000,23.6
PTP_TIME,F,Y25-44,AC37_39,BE,2000,0:31
TIME_SP,F,Y25-44,AC37_39,BE,2000,0:07
PTP_RT,M,Y25-44,AC37_39,BE,2000,19.0
PTP_TIME,M,Y25-44,AC37_39,BE,2000,0:30
TIME_SP,M,Y25-44,AC37_39,BE,2000,0:06
PTP_RT,T,Y25-44,AC37_39,BE,2000,21.5
PTP_TIME,T,Y25-44,AC37_39,BE,2000,0:31
TIME_SP,T,Y25-44,AC37_39,BE,2000,0:07
PTP_RT,F,Y25-44,AC37_39,BG,2000,1.3
PTP_TIME,F,Y25-44,AC37_39,BG,2000,1:16
TIME_SP,F,Y25-44,AC37_39,BG,2000,0:01
PTP_RT,M,Y25-44,AC37_39,BG,2000,0.6
PTP_TIME,M,Y25-44,AC37_39,BG,2000,:U
TIME_SP,M,Y25-44,AC37_39,BG,2000,0:00
PTP_RT,T,Y25-44,AC37_39,BG,2000,1.0
PTP_TIME,T,Y25-44,AC37_39,BG,2000,1:04
TIME_SP,T,Y25-44,AC37_39,BG,2000,0:01
PTP_RT,F,Y25-44,AC37_39,DE,2000,25.5
PTP_TIME,F,Y25-44,AC37_39,DE,2000,0:44
TIME_SP,F,Y25-44,AC37_39,DE,2000,0:11
PTP_RT,M,Y25-44,AC37_39,DE,2000,14.9
PTP_TIME,M,Y25-44,AC37_39,DE,2000,0:45
TIME_SP,M,Y25-44,AC37_39,DE,2000,0:07
PTP_RT,T,Y25-44,AC37_39,DE,2000,20.3
PTP_TIME,T,Y25-44,AC37_39,DE,2000,0:44
TIME_SP,T,Y25-44,AC37_39,DE,2000,0:09
PTP_RT,F,Y25-44,AC37_39,EE,2000,15.0
PTP_TIME,F,Y25-44,AC37_39,EE,2000,0:36
TIME_SP,F,Y25-44,AC37_39,EE,2000,0:05
PTP_RT,M,Y25-44,AC37_39,EE,2000,9.1
PTP_TIME,M,Y25-44,AC37_39,EE,2000,1:00
TIME_SP,M,Y25-44,AC37_39,EE,2000,0:06
PTP_RT,T,Y25-44,AC37_39,EE,2000,12.3
PTP_TIME,T,Y25-44,AC37_39,EE,2000,0:44
TIME_SP,T,Y25-44,AC37_39,EE,2000,0:05
PTP_RT,F,Y25-44,AC37_39,ES,2000,15.5
PTP_TIME,F,Y25-44,AC37_39,ES,2000,1:33
TIME_SP,F,Y25-44,AC37_39,ES,2000,0:14
PTP_RT,M,Y25-44,AC37_39,ES,2000,5.4
PTP_TIME,M,Y25-44,AC37_39,ES,2000,1:27
TIME_SP,M,Y25-44,AC37_39,ES,2000,0:05
PTP_RT,T,Y25-44,AC37_39,ES,2000,10.4
PTP_TIME,T,Y25-44,AC37_39,ES,2000,1:31
TIME_SP,T,Y25-44,AC37_39,ES,2000,0:09
PTP_RT,F,Y25-44,AC37_39,FI,2000,15.5
PTP_TIME,F,Y25-44,AC37_39,FI,2000,0:27
TIME_SP,F,Y25-44,AC37_39,FI,2000,0:04
PTP_RT,M,Y25-44,AC37_39,FI,2000,11.4
PTP_TIME,M,Y25-44,AC37_39,FI,2000,0:31
TIME_SP,M,Y25-44,AC37_39,FI,2000,0:04
PTP_RT,T,Y25-44,AC37_39,FI,2000,13.5
PTP_TIME,T,Y25-44,AC37_39,FI,2000,0:29
TIME_SP,T,Y25-44,AC37_39,FI,2000,0:04
PTP_RT,F,Y25-44,AC37_39,FR,2000,7.4
PTP_TIME,F,Y25-44,AC37_39,FR,2000,0:54
TIME_SP,F,Y25-44,AC37_39,FR,2000,0:04
PTP_RT,M,Y25-44,AC37_39,FR,2000,5.7
PTP_TIME,M,Y25-44,AC37_39,FR,2000,1:00
TIME_SP,M,Y25-44,AC37_39,FR,2000,0:03
PTP_RT,T,Y25-44,AC37_39,FR,2000,6.6
PTP_TIME,T,Y25-44,AC37_39,FR,2000,0:56
TIME_SP,T,Y25-44,AC37_39,FR,2000,0:04
PTP_RT,F,Y25-44,AC37_39,IT,2000,7.5
PTP_TIME,F,Y25-44,AC37_39,IT,2000,0:39
TIME_SP,F,Y25-44,AC37_39,IT,2000,0:03
PTP_RT,M,Y25-44,AC37_39,IT,2000,3.4
PTP_TIME,M,Y25-44,AC37_39,IT,2000,0:46
TIME_SP,M,Y25-44,AC37_39,IT,2000,0:02
PTP_RT,T,Y25-44,AC37_39,IT,2000,5.5
PTP_TIME,T,Y25-44,AC37_39,IT,2000,0:41
TIME_SP,T,Y25-44,AC37_39,IT,2000,0:02
PTP_RT,F,Y25-44,AC37_39,LT,2000,1.4
PTP_TIME,F,Y25-44,AC37_39,LT,2000,:U
TIME_SP,F,Y25-44,AC37_39,LT,2000,0:01
PTP_RT,M,Y25-44,AC37_39,LT,2000,0.3
PTP_TIME,M,Y25-44,AC37_39,LT,2000,:U
TIME_SP,M,Y25-44,AC37_39,LT,2000,0:00
PTP_RT,T,Y25-44,AC37_39,LT,2000,0.9
PTP_TIME,T,Y25-44,AC37_39,LT,2000,0:40
TIME_SP,T,Y25-44,AC37_39,LT,2000,0:00
PTP_RT,F,Y25-44,AC37_39,LV,2000,10.1
PTP_TIME,F,Y25-44,AC37_39,LV,2000,1:05
TIME_SP,F,Y25-44,AC37_39,LV,2000,0:07
PTP_RT,M,Y25-44,AC37_39,LV,2000,6.0
PTP_TIME,M,Y25-44,AC37_39,LV,2000,1:33
TIME_SP,M,Y25-44,AC37_39,LV,2000,0:06
PTP_RT,T,Y25-44,AC37_39,LV,2000,8.1
PTP_TIME,T,Y25-44,AC37_39,LV,2000,1:16
TIME_SP,T,Y25-44,AC37_39,LV,2000,0:06
PTP_RT,F,Y25-44,AC37_39,NO,2000,39.0
PTP_TIME,F,Y25-44,AC37_39,NO,2000,0:36
TIME_SP,F,Y25-44,AC37_39,NO,2000,0:14
PTP_RT,M,Y25-44,AC37_39,NO,2000,27.0
PTP_TIME,M,Y25-44,AC37_39,NO,2000,0:38
TIME_SP,M,Y25-44,AC37_39,NO,2000,0:10
PTP_RT,T,Y25-44,AC37_39,NO,2000,32.8
PTP_TIME,T,Y25-44,AC37_39,NO,2000,0:37
TIME_SP,T,Y25-44,AC37_39,NO,2000,0:12
PTP_RT,F,Y25-44,AC37_39,PL,2000,3.3
PTP_TIME,F,Y25-44,AC37_39,PL,2000,0:34
TIME_SP,F,Y25-44,AC37_39,PL,2000,0:01
PTP_RT,M,Y25-44,AC37_39,PL,2000,2.4
PTP_TIME,M,Y25-44,AC37_39,PL,2000,0:40
TIME_SP,M,Y25-44,AC37_39,PL,2000,0:01
PTP_RT,T,Y25-44,AC37_39,PL,2000,2.9
PTP_TIME,T,Y25-44,AC37_39,PL,2000,0:37
TIME_SP,T,Y25-44,AC37_39,PL,2000,0:01
PTP_RT,F,Y25-44,AC37_39,SI,2000,7.2
PTP_TIME,F,Y25-44,AC37_39,SI,2000,0:36
TIME_SP,F,Y25-44,AC37_39,SI,2000,0:03
PTP_RT,M,Y25-44,AC37_39,SI,2000,3.5
PTP_TIME,M,Y25-44,AC37_39,SI,2000,0:47
TIME_SP,M,Y25-44,AC37_39,SI,2000,0:02
PTP_RT,T,Y25-44,AC37_39,SI,2000,5.4
PTP_TIME,T,Y25-44,AC37_39,SI,2000,0:39
TIME_SP,T,Y25-44,AC37_39,SI,2000,0:02
PTP_RT,F,Y25-44,AC37_39,UK,2000,10.8
PTP_TIME,F,Y25-44,AC37_39,UK,2000,0:37
TIME_SP,F,Y25-44,AC37_39,UK,2000,0:04
PTP_RT,M,Y25-44,AC37_39,UK,2000,6.7
PTP_TIME,M,Y25-44,AC37_39,UK,2000,0:43
TIME_SP,M,Y25-44,AC37_39,UK,2000,0:03
PTP_RT,T,Y25-44,AC37_39,UK,2000,8.8
PTP_TIME,T,Y25-44,AC37_39,UK,2000,0:39
